time,node,like,start,end,real_time
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 7966967863, 7966967871, 7966967868, 7966967881, 7966967862, 5088770348, 5539961429, 5102781058, 5088770346, 5539961448, 7966948682, 5539961447, 5101448657, 5578497809, 5101448656, 7966972302, 5527438742, 7966972302, 5101448656, 5624667037, 5550570935, 5537488397, 7966972304, 5537488391, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,37.12210526315789
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018739022, 5608591582, 5101376631, 5608591582, 8018739022, 8018739021, 8018738410, 4631924271, 5608611380, 5537488408, 5537488406, 5537488405, 5095249962, 5095249960, 5586144612, 4635126554, 4635126555, 4635126556, 5551903399]",0,6081092172,5551903399,21.861909774436093
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 8018744504, 8018744489, 8018738414, 8018738415, 8018739021, 8018738410, 4631924271, 5608611380, 5537488408, 5537488406, 5537488405, 5095249962, 5095249960, 5586144612, 4635126554, 4635126555, 4635126556, 5551903399]",0,6081092172,5551903399,23.55842105263158
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249945, 5095249938, 5095249949, 5095249939, 5095249940, 5101341266, 5101341267, 5101341275, 5537488415, 4631924235, 5088785393, 5101341292, 5088785393, 4631924235, 5537488415, 5095304945, 5101376630, 8018738410, 4631924271, 5608611380, 5537488408, 5095249965, 5095249955, 5095249959, 5537488405, 5095249962, 5095249960, 5586144612, 4635126554, 4635126555, 4635126556, 5551903399]",0,6081092172,5551903399,31.20323308270677
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018739021, 8018738410, 4631924271, 5608611380, 5537488408, 5537488406, 5537488405, 5095249962, 5095249960, 5586144612, 4635126554, 4635126555, 4635126556, 5551903399]",0,6081092172,5551903399,20.75330827067669
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 9225880193, 5101342226, 4634458108, 5101342221, 5551865550, 5551865521, 3022011241, 697238416, 5551865545, 5524601803, 5524601790, 366666316, 436666373, 7237735284, 436666371, 5524601802, 3969143768, 5524601791, 3969143766, 4655013542, 4655013552, 4655013520, 3969143765, 4655013548, 4655013537, 4655013588, 5524446091, 5537488394, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,37.00592481203008
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 7966948669, 8961975512, 5102532653, 5539961477, 5624667080, 5124333090, 5124333091, 5088770327, 5102781061, 5102781100, 5102781104, 5102781089, 8018704524, 8018704523, 5102781077, 5088770342, 5088770345, 5539961449, 5539961448, 5088770346, 5539961451, 7966994785, 5539961450, 5537488398, 5586130588, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,35.65012030075189
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 7966948666, 8018738395, 8018738408, 7966948661, 5537488399, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,27.953954887218043
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 7966948669, 8961975512, 5102532653, 5539961477, 5624667080, 5124333090, 5124333091, 5088770327, 5102781061, 5102781100, 5102781104, 5102781089, 8018704524, 5102781088, 4631924262, 7902720998, 7902709810, 7902723637, 8018719900, 8018719894, 8018719900, 7902723637, 7902709810, 7902720998, 7902709799, 5578497810, 4631924173, 5578497809, 5550586984, 5586130588, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,38.603368421052636
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 7966967863, 7966967871, 7966967868, 7966967881, 7966967862, 5088770348, 5539961429, 7966948677, 5539961429, 5102781058, 5088770346, 5539961451, 7966994785, 5539961450, 5537488398, 5586130588, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,31.682345864661652
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 7966967863, 7966967871, 7966967868, 7966967881, 7966967862, 5088770348, 5539961429, 5102781058, 5088770346, 5539961448, 7966948682, 5539961447, 5101448657, 5578497809, 5101448656, 7966972300, 5101448655, 7966972310, 5101448655, 7966972300, 5101448656, 5624667037, 5550570935, 5537488397, 7966972304, 5537488391, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,37.39341353383459
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 5624667082, 5672986085, 5672986083, 5586144610, 7966967883, 5102781065, 7966948680, 7966948677, 5539961429, 5102781058, 5088770346, 5539961451, 7966994785, 5539961450, 5537488398, 5586130588, 5537488397, 7966972304, 7966972320, 7966972304, 5537488391, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,36.14568421052631
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 5089093535, 8018738391, 7660329724, 8018738388, 5088768391, 5102781022, 5102781020, 8237161637, 5102781015, 8018704528, 5102781016, 8018704518, 5647988378, 8018704518, 8018704517, 5106533882, 5539961449, 5539961448, 5088770346, 5539961451, 7966994785, 5539961450, 5537488398, 5586130588, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,36.8430977443609
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 4634458109, 4634458097, 4634458099, 4634458116, 4634458118, 4634458116, 4634458099, 4634458097, 436795693, 5101342225, 5101342223, 5551865536, 5551865521, 5551865550, 697238419, 4635126550, 697238414, 5551903399]",0,6081092172,5551903399,29.80242105263158
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 9225880193, 5101342226, 4634458108, 5101342221, 5551865550, 5551865521, 3022011241, 697238417, 5551865549, 5524601814, 5551863619, 5524601814, 5551865549, 697238417, 3022011241, 5551865533, 697238419, 4635126550, 697238414, 5551903399]",0,6081092172,5551903399,22.146706766917294
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4636709792, 4636709794, 4636709793, 5586144613, 5586144614, 4636707473, 5551875685, 5101341309, 5095249945, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 7966948669, 8961975512, 5102532653, 5539961477, 5624667080, 5124333090, 5124333091, 5088770327, 5102781061, 5102781100, 5102781104, 5102781089, 8018704524, 5102781088, 4631924262, 7902720998, 7902709810, 7902723626, 7902723623, 7902723622, 7902723623, 7902723626, 7902709810, 7902720998, 7902709799, 5578497810, 4631924173, 5578497809, 5550586984, 5586130588, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,38.960240601503756
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376640, 5101376641, 8018738415, 8018739021, 8018738410, 4631924271, 5608611380, 5537488408, 5537488406, 5537488405, 5095249962, 5095249960, 5586144612, 4635126554, 4635126555, 4635126556, 5551903399]",0,6081092172,5551903399,22.296436090225562
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 4634458109, 4634458097, 9247441480, 436818546, 5525193014, 7709646062, 5525193014, 436818546, 9247441480, 4634458097, 436795693, 5101342225, 5101342223, 5551865536, 5551865521, 5551865550, 697238419, 4635126550, 697238414, 5551903399]",0,6081092172,5551903399,31.695203007518796
30,"[5540131915, 5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 7712665943, 7712664007, 7712664008, 436847411, 6077982443, 5095171222, 4634458115, 4634458140, 6081123540, 4636707483, 436666377, 436869939, 5551875683, 697238426, 697238414, 5551903399]",0,6081092172,5551903399,29.736902255639095
30,"[5540131915, 5540134344, 4634458114, 3968872959, 7712526511, 7712526504, 7712526503, 7712526504, 436818546, 9247441480, 4634458097, 436795693, 5101342225, 5101342223, 5551865536, 5551865521, 5551865550, 697238419, 4635126550, 697238414, 5551903399]",0,6081092172,5551903399,28.367639097744362
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 9225880193, 5101342226, 4634458108, 5101342221, 5551865550, 5551865521, 3022011241, 697238416, 5551865545, 5524601803, 5524446092, 5524446099, 5524446096, 5524446091, 4655013588, 4655013537, 4655013547, 4655013546, 4655013590, 4655013546, 4655013547, 4655013537, 4655013588, 5524446091, 5537488394, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,30.01708270676692
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 7966967876, 7966967863, 7966967871, 7966967868, 7966967881, 7966967862, 5088770348, 5539961429, 5102781058, 5088770346, 5539961448, 7966948682, 5539961447, 5101448657, 5578497809, 5101448656, 7966972300, 5101448655, 7966972311, 5537488390, 3968858987, 8018719891, 3968858987, 5537488390, 7966972311, 5101448655, 7966972300, 5101448656, 5624667037, 5550570935, 5537488397, 7966972304, 5537488391, 436835250, 4635981460, 4655013585, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,37.78063157894737
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092154, 6081092152, 6081092151, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 5101376641, 5101376639, 5101376637, 5101376636, 5101432026, 5101432025, 7966948670, 5102532649, 5102781054, 5624667084, 5527438740, 5102532641, 5537488399, 4635981460, 4655013585, 5537488392, 4655013586, 4655013531, 4655013564, 4655013562, 4664304788, 4655013560, 4664304788, 4655013562, 4655013564, 4655013531, 4655013586, 5537488392, 5537488393, 4655013593, 5537488396, 5537488395, 436816919, 4635126553, 4635126551, 4635126549, 4635126560, 5551903399]",0,6081092172,5551903399,37.26535338345864
30,"[6081092169, 6081092167, 6081096629, 6081092156, 5540131920, 6081092153, 6081092150, 6081092147, 5540134324, 5101341319, 5551875683, 436869939, 4635126548, 4635126557, 4649362835, 5095249963, 5095249964, 5095249968, 5095249937, 5095249967, 5095249951, 4631924271, 8018738410, 8018739021, 8018738415, 8018738414, 8018744489, 8018744504, 8018738413, 5537917652, 5101375616, 5101376621, 5102532657, 5089093535, 8018738391, 5089093535, 5089093545, 5091020048, 5091020045, 5088857963, 5091020040, 5101432030, 5091020040, 8018744494, 8018744503, 5088857962, 8018744508, 5101376656, 5101376659, 8018744509, 8018744487, 5101376635, 5101376642, 5101376631, 5608591582, 8018739022, 8018739021, 8018738410, 4631924271, 5608611380, 5537488408, 5537488406, 5537488405, 5095249962, 5095249960, 5586144612, 4635126554, 4635126555, 4635126556, 5551903399]",0,6081092172,5551903399,34.06795488721805
30,"[5540131915, 5540134344, 4634458114, 3968872959, 6077982441, 7712526521, 6077982440, 6077982442, 7712663994, 5551904069, 5551904038, 436666384, 7712664008, 436847411, 6077982443, 5095171222, 4634458115, 4634458140, 6081123540, 4636707483, 436666377, 436869939, 5551875683, 697238426, 697238414, 5551903399]",0,6081092172,5551903399,38.30915789473684
